ln(t/ts),H: 134.23 m,H: 134.23 m bhw
-49.21215789516325,-1.746896351298398,1.3335341452641164e-05
-47.811747542714954,-1.7418624163075416,1.6251644802993176e-05
-46.41133719026666,-1.7368284813166852,1.9167948153345186e-05
-45.01092683781836,-1.7317945463258289,2.2084251503697196e-05
-43.610516485370056,-1.7267606113349723,2.500055485404922e-05
-42.21010613292176,-1.721726676344116,2.791685820440123e-05
-40.80969578047346,-1.7166927413532596,3.083316155475324e-05
-39.409285428025164,-1.7116588063624032,3.3749464905105256e-05
-38.00887507557687,-1.7066248713715468,3.6665768255457266e-05
-36.60846472312856,-1.7015909363806903,3.958207160580929e-05
-35.208054370680266,-1.696557001389834,4.24983749561613e-05
-33.80764401823197,-1.6915230663989775,4.541467830651331e-05
-32.40723366578367,-1.6864891314081212,4.833098165686532e-05
-31.00682331333537,-1.6814551964172648,5.124728500721734e-05
-29.606412960887074,-1.6764212614264085,5.416358835756935e-05
-28.206002608438773,-1.671387326435552,5.707989170792137e-05
-26.805592255990476,-1.6663533914446955,5.999619505827338e-05
-25.40518190354218,-1.6613194564538392,6.291249840862539e-05
-24.004771551093878,-1.6562855214629828,6.58288017589774e-05
-22.60436119864558,-1.6512515864721264,6.874510510932941e-05
-21.20395084619728,-1.64621765148127,7.166140845968143e-05
-19.803540493748983,-1.6411837164904137,7.457771181003344e-05
-18.403130141300686,-1.6361497814995571,7.749401516038545e-05
-17.00271978885239,-1.6311158465087008,8.041031851073746e-05
-15.602309436404092,-1.419477179061064,0.0008821677203061146
-14.201899083955787,-0.8689870068690162,0.02850564300828543
-12.80148873150749,0.029429816057648696,0.3055353991664569
-11.401078379059193,0.9948057475851694,0.9589085740159218
-10.000668026610896,1.8131576378510772,1.7006287938723867
-8.600257674162599,2.5502503444027216,2.421466368904383
-8.5,2.6119323489210133,2.6119323489210133
-7.8,2.958934272200333,2.958934272200333
-7.2,3.2612366909909656,3.2612366909909656
-6.5,3.6843778369866262,3.6843778369866262
-5.9,4.2604722763500815,4.2604722763500815
-5.2,5.466065051260151,5.466065051260151
-4.5,7.6808973325028385,7.6808973325028385
-3.963,10.464358072832994,10.464358072832994
-3.27,16.009814832921453,16.009814832921453
-2.864,20.52007198794865,20.52007198794865
-2.577,24.292240122223408,24.292240122223408
-2.171,30.307803142103726,30.307803142103726
-1.884,34.97137530404699,34.97137530404699
-1.191,46.440948900993334,46.440948900993334
-0.497,56.8719059415862,56.8719059415862
-0.274,59.77913232356235,59.77913232356235
-0.051,62.344656319996524,62.344656319996524
0.196,64.79776824519676,64.79776824519676
0.419,66.63268676127099,66.63268676127099
0.642,68.18450001546688,68.18450001546688
0.873,69.48410474459574,69.48410474459574
1.112,70.54472633552216,70.54472633552216
1.335,71.3308041532434,71.3308041532434
1.679,72.217876907238,72.217876907238
2.028,72.82483112031686,72.82483112031686
2.275,73.12543498842646,73.12543498842646
3.003,73.62403886909084,73.62403886909084
