Hours,HPHtgLd_W,HPClgLd_W
450,2586.3,0
451,4168.4,0
452,4675,0
453,5149.7,0
454,5527.2,0
455,13354.2,0
456,15253.6,0
457,14030.8,0
458,15370.1,0
459,14069.5,0
460,15934.4,0
461,14962.5,0
462,16422.7,0
463,8355.8,0
464,6685.9,0
465,2740.6,0
466,1936.1,0
467,1549.6,0
468,1082.5,0
469,1370.1,0
470,756.5,0
471,682.2,0
472,681.1,0
473,772.7,0
474,3309.4,0
475,4660.8,0
476,5141.2,0
477,5667.8,0
478,5771.9,0
479,12915.8,0
480,15757.9,0
481,14534.7,0
482,16153.2,0
483,14780.9,0
484,16558.7,0
485,14983.2,0
486,16768.2,0
487,8613.5,0
488,7347,0
489,5662.2,0
490,4940.4,0
491,4447.6,0
492,4084.8,0
493,4982.8,0
494,4923.4,0
495,5063.8,0
496,5275.6,0
497,5542.3,0
498,6531.1,0
499,13092.9,0
500,15786.5,0
501,15427.1,0
502,17251.8,0
503,15032.6,0
504,16832.4,0
505,15204.2,0
506,16750.4,0
507,15218.7,0
508,17150.3,0
509,15782,0
510,17660.1,0
511,16128.9,0
512,17422.1,0
513,13659.7,0
514,13391.8,0
515,11796.1,0
516,12106,0
517,10903.1,0
518,12234.2,0
519,10889.9,0
520,11517.4,0
521,12441.1,0
522,15216.9,0
523,15308.6,0
524,16716.8,0
525,16041.9,0
526,17220.1,0
527,16767.2,0
528,17958,0
529,16961.5,0
530,18376.8,0
531,17871.2,0
532,19231.2,0
533,19004.4,0
534,20317.7,0
535,10511.2,0
536,8253.5,0
537,2412,0
538,1448.9,0
539,1239.9,0
540,1330.7,0
541,2020.4,0
542,1247.4,0
543,1078,0
544,722.6,0
545,727.9,0
546,3374.8,0
547,5203.1,0
548,5659.5,0
549,6056.3,0
550,6378.8,0
551,13992.3,0
552,16351.9,0
553,15651.1,0
554,17556.7,0
555,15772.4,0
556,17256.8,0
557,15547.9,0
558,17194.9,0
559,9167.9,0
560,7305.1,0
561,2464.3,0
562,1083.8,0
563,717.8,0
564,467.9,0
565,752.2,34.8
566,184,617.6
567,98.5,452.9
568,17.3,35
569,3.2,0
570,1248.4,0
571,2305.7,0
572,2722.9,0
573,3160.9,0
574,3355.5,0
575,9368.7,0
576,11179.7,0
577,11731.1,0
578,13521.5,0
579,13188,0
580,14523,0
581,14020,0
582,15831.8,0
583,7661,0
584,5676.3,0
585,1355.4,0
586,587.3,0
587,285.9,0
588,151.6,0
589,657.1,0
590,83,0
591,57.7,0
592,36.4,0
593,41.3,0
594,1930.5,0
595,3062.3,0
596,3378.6,0
597,3800.3,0
598,4021,0
599,9749,0
600,11564.5,0
601,11380.4,0
602,12706.6,0
603,11802.2,0
604,13051.9,0
605,11908.6,0
606,12841.6,0
607,6440.6,0
608,4797.3,0
609,950.1,0
610,139.5,0
611,0,0
612,0,0
613,0,0
614,0,0
615,0,0
616,0,0
617,0,0
618,0,0
619,340.7,0
620,854.2,0
621,1240.4,0
622,1372.2,0
623,3285.6,0
624,3824.8,0
625,4363.4,0
626,4452.9,0
627,4374.6,0
628,4364.7,0
629,4339.2,0
630,4381.8,0
631,2182.5,0
632,1579.8,0
633,0,0
634,0,0
635,0,0
636,0,0
637,0,0
638,0,0
639,0,0
640,0,0
641,0,0
642,16.6,0
643,949,0
644,1373,0
645,1881.4,0
646,2188.9,0
647,6874.2,0
648,8138.8,0
649,8800.7,0
650,10038.9,0
651,9773.7,0
652,10825.2,0
653,10790.1,0
654,12268.8,0
655,5805.7,0
656,4938.6,0
657,2488.9,0
658,1515.3,0
659,1349.4,0
660,1468.9,0
661,2148,0
662,2026.2,0
663,1825.8,0
664,1742.8,0
665,1963.6,0
666,3470.5,0
667,9925.6,0
668,12152.1,0
669,12104.4,0
670,12916.2,0
671,12033.5,0
672,13060.4,0
673,12191.1,0
674,13356.1,0
675,12431.6,0
676,13867.6,0
677,12925.2,0
678,14491,0
679,13764.4,0
680,15125.7,0
681,10997.1,0
682,8828.8,0
683,6378.6,0
684,6526.4,0
685,5496.6,0
686,6223.5,0
687,5675.8,0
688,6506.8,0
689,6485.1,0
690,8244.3,0
691,8439.8,0
692,10304.7,0
693,10355.3,0
694,10996.7,0
695,10681.6,0
696,12120.3,0
697,11294.6,0
698,12369.6,0
699,12009.9,0
700,12930.5,0
701,12609,0
702,13450.7,0
703,6521,0
704,5008.5,0
705,1012.9,0
706,348.1,0
707,92.3,0
708,1.3,0
709,114.7,0
