Hours,HPHtgLd_W,HPClgLd_W
1140,0,2611.6
1141,0,2644.7
1142,0,3932.4
1143,0,5019
1144,0,5812.2
1145,0,5881.6
1146,0,2668.9
1147,0,1107.4
1148,0,864.8
1149,0,700.5
1150,0,581.4
1151,0,272
1152,0,45.7
1153,0,0
1154,0,0
1155,0,0
1156,0,0
1157,12.6,0
1158,70.1,0
1159,0,0
1160,0,0
1161,0,0
1162,0,294.6
1163,0,209.6
1164,0,276.6
1165,0,152.8
1166,0,207.2
1167,0,208.6
1168,0,155.6
1169,0,187.3
1170,0,2.9
1171,0,0
1172,0,0
1173,0,0
1174,0,0
1175,0,0
1176,0,0
1177,0,0
1178,0,0
1179,0,0
1180,0,0
1181,0,0
1182,0,0
1183,0,0
1184,0,0
1185,0,0
1186,0,0
1187,0,0
1188,0,0
1189,0,0
1190,0,88.2
1191,0,1148.3
1192,0,1787.6
1193,0,1197.8
1194,0,701.9
1195,0,8.9
1196,0,0
1197,0,0
1198,0,0
1199,0,0
1200,0,0
1201,0,0
1202,0,0
1203,0,0
1204,0,0
1205,0,0
1206,0,0
1207,0,0
1208,0,0
1209,0,0
1210,0,0
1211,0,0
1212,0,0
1213,0,0
1214,0,0
1215,0,26.4
1216,0,372
1217,0,144.1
1218,0,0
1219,0,0
1220,0,0
1221,0,0
1222,0,0
1223,0,0
1224,0,0
1225,0,0
1226,0,0
1227,0,0
1228,0,0
1229,0,0
1230,0,0
1231,0,0
1232,0,0
1233,0,1374.8
1234,0,2815.5
1235,0,3660.4
1236,0,4260.7
1237,0,3820.8
1238,0,5747.4
1239,0,5439.1
1240,0,5527
1241,0,5562.4
1242,0,2692.5
1243,0,1430.1
1244,0,1211.4
1245,0,976.2
1246,0,821.4
1247,0,96.5
1248,0,0
1249,0,0
1250,0,0
1251,0,0
1252,0,0
1253,0,0
1254,0,0
1255,0,0
1256,0,0
1257,0,417.8
1258,0,2311.8
1259,0,3273
1260,0,4099
1261,0,3720.7
1262,0,5205.3
1263,0,6090.9
1264,0,6635
1265,0,6552.4
1266,0,3197.7
1267,0,1044.2
1268,0,551.7
1269,0,61.1
1270,0,0
1271,0,0
1272,90.6,0
1273,294.8,0
1274,496.9,0
1275,728.8,0
1276,1116.3,0
1277,1445.7,0
1278,2649.2,0
1279,924.8,0
1280,447.8,0
1281,0,62.3
1282,0,1175.3
1283,0,2512.7
1284,0,3150
1285,0,3162
1286,0,4535.7
1287,0,5538
1288,0,6349.8
1289,0,6506.8
1290,0,3530.2
1291,0,1516.5
1292,0,1056.4
1293,0,968.1
1294,0,800.6
1295,0,244.9
1296,0,7.7
1297,0,0
1298,0,0
1299,40.7,0
1300,296,0
1301,525.8,0
1302,662.3,0
1303,114.3,0
1304,30.4,0
1305,0,206.3
1306,0,2096.4
1307,0,3153.3
1308,0,3630.6
1309,0,3311.7
1310,0,4929.2
1311,0,5898.6
1312,0,6085.3
1313,0,5816.9
1314,0,2671.4
1315,0,1570.2
1316,0,1197
1317,0,726.3
1318,0,519.9
1319,0,217.4
1320,0,35
1321,0,0
1322,0,0
1323,0,0
1324,0,0
1325,0,0
1326,0,0
1327,0,0
1328,0,0
1329,0,0
1330,0,0
1331,0,0
1332,0,0
1333,0,0
1334,0,0
1335,0,0
1336,0,0
1337,0,0
1338,0,0
1339,0,0
1340,0,0
1341,0,0
1342,0,0
1343,3.1,0
1344,76.2,0
1345,151.6,0
1346,382.1,0
1347,663.3,0
1348,791.1,0
1349,1074.2,0
1350,1294.5,0
1351,1465.8,0
1352,1291.1,0
1353,1297.3,0
1354,562,0
1355,45.1,0
1356,0,0
1357,0,0
1358,0,0
1359,0,0
1360,0,0
1361,0,0
1362,0,0
1363,0,0
1364,0,0
1365,0,0
1366,0,0
1367,0,0
1368,0,0
1369,0,0
1370,0,0
1371,0,0
1372,0,0
1373,0,0
1374,0,0
1375,0,0
1376,0,0
1377,0,0
1378,0,281
1379,0,1829.7
1380,0,2458
1381,0,2201.5
1382,0,3594.2
1383,0,4211.5
1384,0,5031.1
1385,0,5069.1
1386,0,1927.1
1387,0,512.6
1388,0,289.8
1389,0,116.2
1390,0,82.6
1391,0,0
1392,0,0
1393,0,0
1394,0,0
1395,0,0
1396,0,0
1397,0,0
1398,0,0
1399,0,0
1400,0,0
1401,0,2399.2
1402,0,3721.6
1403,0,4349.5
1404,0,4811.5
1405,0,4045.1
1406,0,5469.7
1407,0,5730.5
1408,0,6280.3
1409,0,7307.1
1410,0,3655.1
1411,0,2016.9
1412,0,1674.5
1413,0,1267.8
1414,0,1067.1
1415,0,643.3
1416,0,428.1
1417,0,131.3
1418,0,18.9
1419,0,0
1420,0,0
1421,0,0
1422,0,0
1423,0,0
1424,0,0
1425,0,3036.6
1426,0,3875.2
1427,0,4556.6
1428,0,5576
1429,0,4607.9
1430,0,6182.8
1431,0,6687.6
1432,0,6743.9
1433,0,6468.1
1434,0,3019.8
1435,0,1490.7
1436,0,1137.6
1437,0,764.8
1438,0,547.3
1439,0,22.7
1440,0,0
1441,0,0
1442,0,0
1443,0,0
1444,0,0
1445,0,0
1446,0,0
1447,0,0
1448,0,0
1449,0,2466.2
1450,0,3179.6
1451,0,3517.6
1452,0,3770.4
1453,0,3016.4
1454,0,4138.6
1455,0,4326.4
1456,0,4571.8
1457,0,4470.2
1458,0,1415.5
1459,0,313.3
1460,0,200.5
1461,0,13.6
1462,0,0
1463,0,0
1464,0,0
1465,0,0
1466,0,0
1467,0,0
1468,0,0
1469,0,0
1470,0,0
1471,0,0
1472,0,0
1473,0,50.7
1474,0,161.9
1475,0,593.3
1476,0,915.3
1477,0,722.8
1478,0,1223.5
1479,0,1697.6
1480,0,2031
1481,0,2036.1
1482,0,323.5
1483,0,0
1484,0,0
1485,0,0
1486,0,0
1487,654.7,0
1488,1885.2,0
1489,2903.7,0
1490,3477,0
1491,4735.9,0
1492,5767,0
1493,7333.8,0
1494,7966.2,0
1495,3296.4,0
1496,2889.6,0
1497,1805.5,0
1498,949.7,0
1499,673.6,0
1500,482.4,0
1501,786.1,0
1502,568,0
1503,374.4,0
1504,249.5,0
1505,224.1,0
1506,408.7,0
1507,2886,0
1508,3350.4,0
1509,4102.2,0
1510,3898.7,0
1511,4325.5,0
1512,4480.3,0
1513,5702.2,0
1514,5751.8,0
1515,6626.8,0
1516,7010.8,0
1517,7906.3,0
1518,7856.3,0
1519,8736.7,0
1520,6769.5,0
1521,5654.1,0
1522,4024.7,0
1523,3257.7,0
1524,1534.9,0
1525,1374.6,0
1526,823.5,0
1527,523.4,0.1
1528,560.9,120.3
1529,258.7,36.4
1530,67.2,0
1531,432.7,0
1532,706.9,0
1533,723.7,0
1534,572.8,0
1535,681.3,0
1536,673.7,0
1537,625.1,0
1538,794,0
1539,1191,0
1540,1402.6,0
1541,1651.7,0
1542,2945.4,0
1543,869.8,0
1544,503.8,0
1545,0,151.5
1546,0,782.8
1547,0,1847.6
1548,0,2561.4
1549,0,2546
1550,0,3839.4
1551,0,4821.6
1552,0,5771.2
1553,0,6281.1
1554,0,3641.7
1555,0,1555.9
1556,0,1003.8
1557,0,854.6
1558,0,679.7
1559,0,77.5
1560,0,0
1561,0,0
1562,0,0
1563,0,0
1564,0,0
1565,219,0
1566,516.5,0
1567,70.2,0
1568,0,0
1569,0,0
1570,0,383.9
1571,0,1759.4
1572,0,2293.4
1573,0,2041.6
1574,0,3034.1
1575,0,3422.6
1576,0,3489
1577,0,3591.5
1578,0,1153.2
1579,0,218
1580,0,84.9
1581,0,0
1582,0,0
1583,0,0
1584,0,0
1585,0,0
1586,0,0
1587,0,0
1588,0,0
1589,0,0
1590,0,0
1591,0,0
1592,0,0
1593,0,1928.7
1594,0,3588.8
1595,0,4337.9
1596,0,5220.1
1597,0,3964
1598,0,5404.7
