ln(t/ts),H: 85.61 m,H: 85.61 m bhw
-48.312587115526306,-1.7253507487014355,1.3941567284737547e-05
-46.94306628853789,-1.720443772056785,1.6910405155342048e-05
-45.57354546154947,-1.7155367954121346,1.9879243025946563e-05
-44.20402463456106,-1.710629818767484,2.2848080896551064e-05
-42.834503807572645,-1.7057228421228336,2.581691876715556e-05
-41.46498298058423,-1.700815865478183,2.878575663776006e-05
-40.09546215359581,-1.6959088888335327,3.1754594508364577e-05
-38.7259413266074,-1.6910019121888822,3.4723432378969074e-05
-37.356420499618984,-1.6860949355442316,3.769227024957358e-05
-35.98689967263057,-1.6811879588995813,4.0661108120178076e-05
-34.61737884564215,-1.6762809822549307,4.362994599078259e-05
-33.24785801865374,-1.6713740056102804,4.6598783861387085e-05
-31.87833719166532,-1.6664670289656298,4.9567621731991596e-05
-30.508816364676907,-1.6615600523209793,5.253645960259609e-05
-29.13929553768849,-1.656653075676329,5.5505297473200604e-05
-27.769774710700077,-1.6517460990316783,5.84741353438051e-05
-26.40025388371166,-1.646839122387028,6.144297321440961e-05
-25.030733056723243,-1.6419321457423774,6.441181108501412e-05
-23.66121222973483,-1.637025169097727,6.738064895561862e-05
-22.291691402746412,-1.6321181924530765,7.034948682622312e-05
-20.922170575758,-1.6272112158084262,7.331832469682763e-05
-19.552649748769582,-1.6223042391637756,7.628716256743213e-05
-18.18312892178117,-1.617397262519125,7.925600043803663e-05
-16.81360809479275,-1.6124902858744747,8.222483830864114e-05
-15.444087267804335,-1.5455272678211038,0.000211174091539819
-14.074566440815921,-1.2013169424365515,0.004315771693748889
-12.705045613827508,-0.5054463008089504,0.0963400295684125
-11.335524786839088,0.43890819088776467,0.5409525872049189
-9.966003959850674,1.32458638448564,1.2442707446695762
-8.59648313286226,2.084268889789971,1.9628740484095148
-8.5,2.157654953904123,2.157654953904123
-7.8,2.5032953189548115,2.5032953189548115
-7.2,2.7992515657943544,2.7992515657943544
-6.5,3.142914415443437,3.142914415443437
-5.9,3.4534796584989538,3.4534796584989538
-5.2,3.908265151705565,3.908265151705565
-4.5,4.549871864912485,4.549871864912485
-3.963,5.184341639063179,5.184341639063179
-3.27,6.142465131256639,6.142465131256639
-2.864,6.746052419360025,6.746052419360025
-2.577,7.179286666411891,7.179286666411891
-2.171,7.787521682867406,7.787521682867406
-1.884,8.207814959064569,8.207814959064569
-1.191,9.153705392123724,9.153705392123724
-0.497,9.962470423479278,9.962470423479278
-0.274,10.185374748037358,10.185374748037358
-0.051,10.386707445969158,10.386707445969158
0.196,10.583849444320942,10.583849444320942
0.419,10.737779888206877,10.737779888206877
0.642,10.869807123343307,10.869807123343307
0.873,10.984097757001367,10.984097757001367
1.112,11.080221439586069,11.080221439586069
1.335,11.152097525703285,11.152097525703285
1.679,11.234502982253069,11.234502982253069
2.028,11.290863997983417,11.290863997983417
2.275,11.31852399330427,11.31852399330427
3.003,11.363249534719937,11.363249534719937
