ln(t/ts),H: 112.43 m,H: 112.43 m bhw
-48.85764984435403,-1.7360683866143911,1.3636192287857465e-05
-47.469464774348815,-1.7310864805927424,1.6585893261525736e-05
-46.08127970434359,-1.7261045745710937,1.953559423519402e-05
-44.69309463433838,-1.721122668549445,2.248529520886229e-05
-43.304909564333165,-1.7161407625277962,2.543499618253056e-05
-41.91672449432795,-1.7111588565061475,2.838469715619883e-05
-40.52853942432273,-1.7061769504844988,3.1334398129867116e-05
-39.140354354317516,-1.70119504446285,3.428409910353539e-05
-37.7521692843123,-1.6962131384412014,3.7233800077203654e-05
-36.36398421430708,-1.6912312324195526,4.018350105087194e-05
-34.97579914430187,-1.686249326397904,4.313320202454021e-05
-33.58761407429665,-1.6812674203762552,4.6082902998208485e-05
-32.19942900429143,-1.6762855143546065,4.903260397187677e-05
-30.811243934286217,-1.6713036083329578,5.198230494554504e-05
-29.423058864281,-1.666321702311309,5.4932005919213316e-05
-28.034873794275786,-1.6613397962896603,5.788170689288159e-05
-26.646688724270568,-1.6563578902680116,6.083140786654986e-05
-25.25850365426535,-1.651375984246363,6.378110884021813e-05
-23.870318584260136,-1.6463940782247142,6.67308098138864e-05
-22.48213351425492,-1.6414121722030655,6.968051078755469e-05
-21.093948444249705,-1.6364302661814167,7.263021176122295e-05
-19.705763374244487,-1.631448360159768,7.557991273489122e-05
-18.31757830423927,-1.6264664541381193,7.852961370855951e-05
-16.929393234234055,-1.6214845481164706,8.147931468222778e-05
-15.541208164228834,-1.4773594214175743,0.0004766937177722875
-14.15302309422362,-1.0133325723261875,0.013975954429017744
-12.764838024218406,-0.18940391907581153,0.20475981560795956
-11.376652954213192,0.7813745485236356,0.7872937510397078
-9.98846788420797,1.6243857613684645,1.5210658434118929
-8.600282814202753,2.3674294273045406,2.2407782564141434
-8.5,2.440770600832293,2.440770600832293
-7.8,2.7874540741324134,2.7874540741324134
-7.2,3.0846236953451642,3.0846236953451642
-6.5,3.4371026860232226,3.4371026860232226
-5.9,3.7637759941916524,3.7637759941916524
-5.2,4.20897739163472,4.20897739163472
-4.5,4.732568357522622,4.732568357522622
-3.963,5.171176657214734,5.171176657214734
-3.27,5.755330158561561,5.755330158561561
-2.864,6.096238316824138,6.096238316824138
-2.577,6.333142461463745,6.333142461463745
-2.171,6.658550548844278,6.658550548844278
-1.884,6.8799498765806035,6.8799498765806035
-1.191,7.373276216679096,7.373276216679096
-0.497,7.792518191745879,7.792518191745879
-0.274,7.907728750077048,7.907728750077048
-0.051,8.011881010811027,8.011881010811027
0.196,8.113871620297505,8.113871620297505
0.419,8.193574104767045,8.193574104767045
0.642,8.261877683899904,8.261877683899904
0.873,8.321028516430204,8.321028516430204
1.112,8.370798206956383,8.370798206956383
1.335,8.407987531529109,8.407987531529109
1.679,8.450632656429413,8.450632656429413
2.028,8.479761588016121,8.479761588016121
2.275,8.49403428430336,8.49403428430336
3.003,8.517062249109463,8.517062249109463
