Time (hr),Time (month),Q (Rejection) (w) (before time),Q (Rejection) (W/m) (before time),Tb (C),GHE ExFT (C)
1,0.0013440860215053765,12.381218226699902,0.047882760873012235,6.1,0.0
2,0.002688172043010753,12.354935975252822,0.04778111766325675,7.206873810285794,5.347386234028825
3,0.004032258064516129,12.668570842521307,0.048994059966338876,6.762490034836858,4.906949688904651
4,0.005376344086021506,12.259794225014394,0.04741316924394189,6.514883438443714,4.6122394773026985
5,0.006720430107526882,15.126662212861836,0.058500410564070196,6.2714895122543,4.430238140097725
6,0.008064516129032258,13.529226969908338,0.052322536275131816,6.383575297022391,4.111760041040949
7,0.009408602150537635,14.408280673308328,0.05572216283075361,6.018527625725613,3.9866250288831098
8,0.010752688172043012,11.9030564653727,0.04603353207686078,5.990857402920379,3.826933109149055
9,0.012096774193548387,11.205700726976854,0.04333659891134857,5.650365843486912,3.862691544271751
10,0.013440860215053764,9.580231082479806,0.037050305198671016,5.581242024195111,3.8983009029302598
11,0.01478494623655914,9.44864461023476,0.03654141152849522,5.434116084183497,3.9952980010706614
12,0.016129032258064516,8.689262758423808,0.03360460038796008,5.462914604150728,4.043858987530527
13,0.01747311827956989,8.753216236945036,0.033851932198365096,5.414632536543922,4.109625561440465
14,0.01881720430107527,8.645108575992715,0.033433839795570866,5.451103922605504,4.136492020378463
15,0.020161290322580645,10.390950932117388,0.04018565940892854,5.4526658427319195,4.1542902145740594
16,0.021505376344086023,10.325420518509336,0.0399322290059382,5.613365055674274,4.052788074476996
17,0.0228494623655914,12.535582650199084,0.04847974532497612,5.54302241903237,3.9922871987781607
18,0.024193548387096774,12.63895950589093,0.048879541950014364,5.6971225949235205,3.8144516192257916
19,0.025537634408602152,14.6038206240746,0.05647838831133442,5.592363108547314,3.694166360238861
20,0.026881720430107527,13.821310390990218,0.05345213114621445,5.683950449272879,3.4906587618853373
21,0.028225806451612902,15.535263615359101,0.060080623665068805,5.478674960065716,3.4029054768807074
22,0.02956989247311828,14.772027033335908,0.057128904853769515,5.561895419021198,3.228713888924148
23,0.030913978494623656,16.42307806924145,0.06351413129060908,5.373330850697579,3.154776889231571
24,0.03225806451612903,14.821262451046772,0.05731931646671146,5.458007935363759,2.991488964896302
25,0.033602150537634407,16.344406529909858,0.06320987928274101,5.201108551733007,2.9751601121252813
26,0.03494623655913978,15.515464319268968,0.06000405244705301,5.30847203610103,2.8537684417390214
27,0.036290322580645164,17.583527078134836,0.06800201781201293,5.146294834704793,2.8160868847857286
28,0.03763440860215054,17.144788693978256,0.06630525383049471,5.291601679224339,2.6507993324842936
29,0.038978494623655914,19.28381353175124,0.07457765586179445,5.141043820592719,2.566133905407341
30,0.04032258064516129,53.781546351168615,0.20799317774404727,5.266223803207076,2.370061969323863
31,0.041666666666666664,33.09513666719156,0.1279911625883018,8.218313137687582,0.1410694092615112
