ln(t/ts),H: 132.02 m,H: 132.02 m bhw
-49.17897796771671,-1.7457136336330465,1.3367834547180403e-05
-47.779707564464935,-1.740684683669458,1.6288178422838296e-05
-46.38043716121315,-1.7356557337058696,1.9208522298496204e-05
-44.981166757961375,-1.7306267837422808,2.21288661741541e-05
-43.58189635470959,-1.7255978337786924,2.5049210049812007e-05
-42.182625951457815,-1.7205688838151039,2.79695539254699e-05
-40.78335554820603,-1.7155399338515154,3.088989780112781e-05
-39.384085144954255,-1.7105109838879267,3.3810241676785704e-05
-37.98481474170247,-1.7054820339243382,3.673058555244361e-05
-36.585544338450696,-1.7004530839607497,3.9650929428101506e-05
-35.18627393519891,-1.6954241339971612,4.2571273303759415e-05
-33.787003531947136,-1.6903951840335725,4.549161717941731e-05
-32.38773312869536,-1.685366234069984,4.8411961055075204e-05
-30.988462725443576,-1.6803372841063955,5.133230493073311e-05
-29.589192322191796,-1.675308334142807,5.425264880639101e-05
-28.189921918940016,-1.6702793841792183,5.7172992682048914e-05
-26.790651515688236,-1.6652504342156298,6.0093336557706816e-05
-25.391381112436456,-1.6602214842520413,6.301368043336471e-05
-23.992110709184676,-1.6551925342884528,6.593402430902262e-05
-22.592840305932896,-1.650163584324864,6.885436818468051e-05
-21.193569902681116,-1.6451346343612756,7.177471206033842e-05
-19.794299499429336,-1.6401056843976871,7.469505593599633e-05
-18.395029096177556,-1.6350767344340986,7.761539981165422e-05
-16.995758692925776,-1.63004778447051,8.053574368731213e-05
-15.596488289674,-1.4258050620839573,0.0008176780741517082
-14.197217886422216,-0.8831981076330152,0.02670283642347903
-12.79794748317044,0.00879652536381276,0.29517427056953627
-11.398677079918656,0.9753005423258446,0.9427194057458212
-9.99940667666688,1.7957607547429142,1.6839507241981997
-8.6001362734151,2.5332720438354186,2.404655343850971
-8.5,2.5970036714956164,2.5970036714956164
-7.8,2.9439777883609772,2.9439777883609772
-7.2,3.2447324716407127,3.2447324716407127
-6.5,3.6456798228892473,3.6456798228892473
-5.9,4.1392115854914024,4.1392115854914024
-5.2,5.062370534987335,5.062370534987335
-4.5,6.520462352401108,6.520462352401108
-3.963,8.054279831409765,8.054279831409765
-3.27,10.495656110532545,10.495656110532545
-2.864,12.094434474643013,12.094434474643013
-2.577,13.261469767670366,13.261469767670366
-2.171,14.91148992634895,14.91148992634895
-1.884,16.056230651757893,16.056230651757893
-1.191,18.610635498392604,18.610635498392604
-0.497,20.76114727025589,20.76114727025589
-0.274,21.348608856838784,21.348608856838784
-0.051,21.874791750673342,21.874791750673342
0.196,22.38638970784786,22.38638970784786
0.419,22.782305627421746,22.782305627421746
0.642,23.12071629799243,23.12071629799243
0.873,23.411783003548294,23.411783003548294
1.112,23.655128880734907,23.655128880734907
1.335,23.836678934526184,23.836678934526184
1.679,24.044011972941338,24.044011972941338
2.028,24.185687986583833,24.185687986583833
2.275,24.255260672499446,24.255260672499446
3.003,24.368034030945193,24.368034030945193
