ln(t/ts),H: 83.45 m,H: 83.45 m bhw
-48.26154026864599,-1.7246138913395965,1.3962845313910013e-05
-46.892019441657574,-1.7197074630571172,1.693577470512229e-05
-45.52249861466915,-1.7148010347746376,1.9908704096334584e-05
-44.15297778768074,-1.7098946064921583,2.2881633487546864e-05
-42.78345696069233,-1.704988178209679,2.585456287875914e-05
-41.41393613370391,-1.7000817499271996,2.8827492269971416e-05
-40.04441530671549,-1.69517532164472,3.180042166118371e-05
-38.67489447972708,-1.6902688933622407,3.477335105239599e-05
-37.305373652738666,-1.6853624650797614,3.7746280443608265e-05
-35.935852825750246,-1.680456036797282,4.071920983482056e-05
-34.56633199876183,-1.6755496085148027,4.369213922603284e-05
-33.19681117177342,-1.6706431802323232,4.666506861724511e-05
-31.827290344785002,-1.6657367519498438,4.96379980084574e-05
-30.45776951779659,-1.6608303236673645,5.261092739966968e-05
-29.08824869080817,-1.6559238953848852,5.558385679088196e-05
-27.71872786381976,-1.6510174671024056,5.855678618209424e-05
-26.34920703683134,-1.6461110388199263,6.152971557330653e-05
-24.979686209842924,-1.641204610537447,6.45026449645188e-05
-23.61016538285451,-1.6362981822549676,6.747557435573108e-05
-22.240644555866094,-1.631391753972488,7.044850374694337e-05
-20.87112372887768,-1.6264853256900087,7.342143313815565e-05
-19.501602901889264,-1.6215788974075294,7.639436252936794e-05
-18.13208207490085,-1.61667246912505,7.936729192058021e-05
-16.762561247912434,-1.6117660408425705,8.23402213117925e-05
-15.393040420924017,-1.5448124367579559,0.00021145045695921793
-14.023519593935603,-1.200665408559452,0.004319882058665003
-12.65399876694719,-0.5049792178788481,0.09637971673087857
-11.28447793995877,0.43909601962177797,0.5410080924037072
-9.914957112970356,1.3246276368905132,1.244289753448188
-8.545436285981943,2.0842777337172618,1.9628784515371192
-8.5,2.131402591132848,2.131402591132848
-7.8,2.4769306476440534,2.4769306476440534
-7.2,2.773136321743622,2.773136321743622
-6.5,3.1178465064593026,3.1178465064593026
-5.9,3.411899458641094,3.411899458641094
-5.2,3.75222555086132,3.75222555086132
-4.5,4.087949648356861,4.087949648356861
-3.963,4.340844953091378,4.340844953091378
-3.27,4.658371389984098,4.658371389984098
-2.864,4.838291927908531,4.838291927908531
-2.577,4.962033290265431,4.962033290265431
-2.171,5.131086702383786,5.131086702383786
-1.884,5.2457315239587645,5.2457315239587645
-1.191,5.501368675322679,5.501368675322679
-0.497,5.719326304577599,5.719326304577599
-0.274,5.779368827492506,5.779368827492506
-0.051,5.833785997564268,5.833785997564268
0.196,5.887197323037087,5.887197323037087
0.419,5.929056947103344,5.929056947103344
0.642,5.964989644762402,5.964989644762402
0.873,5.996184533455262,5.996184533455262
1.112,6.022497284832041,6.022497284832041
1.335,6.042189999654056,6.042189999654056
1.679,6.064821918697555,6.064821918697555
2.028,6.080302703197992,6.080302703197992
2.275,6.087892832728112,6.087892832728112
3.003,6.100142822215346,6.100142822215346
