Time (hr),Time (month),Q (Rejection) (w) (before time),Q (Rejection) (W/m) (before time),Tb (C),GHE ExFT (C)
1,0.0013440860215053765,8.04402171282432,0.09639381284151895,13.09,0.0
2,0.002688172043010753,9.11820832811818,0.10926609827884229,13.478112241837383,12.282764654458287
3,0.004032258064516129,9.061162345542455,0.10858249995401449,13.22407727327283,11.869104758857628
4,0.005376344086021506,9.445415473458194,0.11318711508540169,13.001562090488775,11.655066651357053
5,0.006720430107526882,10.774694501402001,0.1291162458620493,12.877842245979412,11.474246507296698
6,0.008064516129032258,13.454779343167244,0.161232469047355,12.820180104822851,11.219052517553372
7,0.009408602150537635,14.42563738624847,0.172866538651028,12.803457278146087,10.80406709736969
8,0.010752688172043012,9.145654980112162,0.10959499935965566,12.639843235930142,10.496182830517906
9,0.012096774193548387,6.233619020515427,0.07469923958943693,12.200980076890737,10.841928969650462
10,0.013440860215053764,6.572665898088138,0.07876213529360211,12.124942450308325,11.198622044567234
11,0.01478494623655914,5.420982853634801,0.06496118798104103,12.258901128693253,11.282198105701287
12,0.016129032258064516,3.877512306208552,0.046465338965889086,12.239930624924408,11.43436855576875
13,0.01747311827956989,2.2441674277431867,0.02689250013709333,12.223168847330278,11.646967645278602
14,0.01881720430107527,2.0493500155506124,0.024557947367398414,12.235190723278796,11.901705780523004
15,0.020161290322580645,3.0751013626198005,0.03684981913269815,12.342644709722379,12.038109778783756
16,0.021505376344086023,4.308586193408142,0.05163102064689909,12.471972554195315,12.01501021297071
17,0.0228494623655914,4.611037534988879,0.05525538157664644,12.547316901309458,11.90705780018167
18,0.024193548387096774,6.073244465727066,0.07277742543095882,12.533941053907713,11.84873745929581
19,0.025537634408602152,7.088770589504377,0.08494676542105356,12.584464566251723,11.68197593819438
20,0.026881720430107527,8.28888890218239,0.09932812640563825,12.569970343685553,11.516573781100588
21,0.028225806451612902,8.028414793063035,0.09620679065831134,12.551447832312812,11.319712799141417
22,0.02956989247311828,7.984284882013888,0.09567796931268983,12.442908308922377,11.249879921384988
23,0.030913978494623656,8.65484426210214,0.10371347414981652,12.386482106275972,11.200011456222029
24,0.03225806451612903,7.585501173630748,0.09089923007969557,12.37774293096724,11.091626660128235
25,0.033602150537634407,8.492317028726015,0.10176586382813735,12.265028071488596,11.137816976010683
26,0.03494623655913978,8.92554359451337,0.10695734167234841,12.302615918477372,11.04065131495545
