Time (hr),Time (month),Q (Rejection) (w) (before time),Q (Rejection) (W/m) (before time),Tb (C),GHE ExFT (C)
1,0.0013440860215053765,7.213630557254882,0.08039989729828306,13.09,0.0
2,0.002688172043010753,8.176927980970728,0.09113637920149929,13.45177330752663,12.378546093332458
3,0.004032258064516129,8.125770903358562,0.09056620531285152,13.224129697411795,12.007585327966968
4,0.005376344086021506,8.470357256331065,0.09440681056279962,13.023290676779919,11.814357338625959
5,0.006720430107526882,9.662413687482436,0.10769293796808223,12.911061210339055,11.650861114244728
6,0.008064516129032258,12.065831107374676,0.13448035273662773,12.862137145114525,11.424585659506612
7,0.009408602150537635,12.936466654660942,0.1441840668415386,12.852196644371213,11.057070292456551
8,0.010752688172043012,8.201541291897334,0.09141070814792414,12.706986635611171,10.782329147387799
9,0.012096774193548387,5.590117263978276,0.06230494483214107,12.304201884948137,11.083995604221855
10,0.013440860215053764,5.894164046012837,0.06569371417033057,12.232086715227625,11.400402041245483
11,0.01478494623655914,4.861370214974806,0.054182656418385315,12.35468427205683,11.477764223421424
12,0.016129032258064516,3.4772334358079497,0.038755687431198865,12.338034445144176,11.614771065965888
13,0.01747311827956989,2.0125001287049478,0.02243042561944473,12.321425040768432,11.804090319535476
14,0.01881720430107527,1.83779388252001,0.020483227999723148,12.327433339987135,12.028018241091724
15,0.020161290322580645,2.7576560516594895,0.030735599997483733,12.421620511169895,12.148197802154614
16,0.021505376344086023,3.8638072015376053,0.043064265589754076,12.539456207042534,12.129178539155633
17,0.0228494623655914,4.135036235670023,0.04608726299937709,12.608905109742219,12.034056840735827
18,0.024193548387096774,5.446298309936531,0.06070200314518795,12.596185477375661,11.980984382091279
19,0.025537634408602152,6.3569908142210005,0.0708521741629079,12.64203130556423,11.8317436818149
20,0.026881720430107527,7.433219899835397,0.0828473418203088,12.628874934686095,11.683096593522944
21,0.028225806451612902,7.199634753002497,0.08024390632874735,12.614973800038632,11.509076593039326
22,0.02956989247311828,7.1600604099440295,0.07980282841488776,12.518770536835351,11.44762558591887
23,0.030913978494623656,7.761397378856828,0.08650506110597365,12.468660879683737,11.40340370769038
24,0.03225806451612903,6.802443480598619,0.07581699019330299,12.462218985735657,11.307496294983622
25,0.033602150537634407,7.615647969056134,0.0848806034232225,12.360344336400647,11.348292581261367
26,0.03494623655913978,8.00415219054474,0.08921069757757576,12.396929549595612,11.263891117804349
27,0.036290322580645164,7.9332079414033405,0.08841998473199818,12.372562137957784,11.181722949665128
28,0.03763440860215054,8.173549683392565,0.09109872620885273,12.320689921810775,11.140405654270548
29,0.038978494623655914,10.279676916406569,0.11457267762450185,12.29880546073686,11.082763706565958
30,0.04032258064516129,114.48230048692729,1.2759684778094345,12.367091602224502,10.837705125852263
31,0.041666666666666664,66.17747125861116,0.737584472953266,17.482543242910182,0.45013224668071194
32,0.043010752688172046,27.014797890740564,0.30109484519761104,11.001105732335816,1.1553751314160803
33,0.04435483870967742,12.840426480653198,0.14311364605058666,8.49881048903013,4.479611549996687
34,0.0456989247311828,9.064937630087538,0.1010337372685924,8.735582549717716,6.825213695710216
35,0.04704301075268817,7.760432150977353,0.08649430310807464,9.478815019565006,8.130154635259855
36,0.04838709677419355,8.263387024325336,0.09210001299880088,10.019581630735306,8.86500254434725
37,0.04973118279569892,-1.7392398468434294,-0.019384788831839875,10.440609685755891,9.211202140479577
38,0.051075268817204304,-3.7734871335690063,-0.04205759854033802,10.174221148257148,10.432981216551191
39,0.05241935483870968,0.8272046174584496,0.00921965240116676,10.623349977714453,11.184760636607269
40,0.053763440860215055,2.3990738944346033,0.02673900377799994,11.282723515064063,11.159653931708338
41,0.05510752688172043,11.018076244204787,0.12280254601724776,11.482342802708343,11.125414156039499
42,0.056451612903225805,16.03967428717241,0.17877103008686945,11.974739485766412,10.335495670950534
43,0.05779569892473118,18.444056934944122,0.20556920285331393,11.971653355648936,9.58530783723432
44,0.05913978494623656,20.953166807638855,0.23353461839180154,11.804424937885138,9.060360948799794
45,0.06048387096774194,21.867237609501483,0.243722442402168,11.702815954234133,8.585452420986382
46,0.06182795698924731,0.0,0.0,11.500339768143204,8.246982902207707
47,0.06317204301075269,0.0,0.0,10.193126705131812,10.193126705131812
48,0.06451612903225806,0.0,0.0,10.873322682145323,10.873322682145323
