1,6.517593369
2,5.484453111
3,4.835945292
4,4.375821672
5,4.018922065
6,3.727313853
7,3.504131942
8,3.321671474
9,3.160729935
10,3.016762823
11,2.886528728
12,2.767634315
13,2.658262057
14,2.556999163
15,2.462725664
16,2.374538695
17,2.291699771
18,2.213597156
19,2.13971842
20,2.069630044
21,2.002962004
22,1.939395949
23,1.878656004
24,1.820501536
25,1.764721393
26,1.71366905
27,1.667646645
28,1.623298157
29,1.580506082
30,1.539164868
31,1.499179351
32,1.460463432
33,1.422938963
34,1.386534797
35,1.351185974
36,1.316833025
37,1.283421373
38,1.250900806
39,1.219225025
40,1.188351249
41,1.158239867
42,1.128854131
43,1.100159889
44,1.072125344
45,1.044720842
46,1.017918686
47,0.991692965
48,0.966019406
49,0.940875237
50,0.916239065
51,0.892090771
52,0.868411405
53,0.845183103
54,0.822389
55,0.800013161
56,0.778040512
57,0.75645678
58,0.735248437
59,0.714402647
60,0.693907223
61,0.673750582
62,0.653921706
63,0.634410105
64,0.615205787
65,0.596299222
66,0.577681318
67,0.559343394
68,0.541277152
69,0.52347466
70,0.505928329
71,0.488630889
72,0.47157538
73,0.454755127
74,0.438163728
75,0.42179504
76,0.405643161
77,0.389702424
78,0.37396738
79,0.358432787
80,0.343093604
81,0.327944974
82,0.312982222
83,0.298200841
84,0.283596486
85,0.269164968
86,0.254902244
87,0.240804411
88,0.226867699
89,0.213088468
90,0.199463197
91,0.185988485
92,0.172661041
93,0.15947768
94,0.14643532
95,0.133530978
96,0.120761761
97,0.108124871
98,0.095617592
99,0.083237292
100,0.07098142
101,0.058847499
102,0.046833126
103,0.034935968
104,0.020052078
105,0.004835713
106,-0.010236418
107,-0.025167024
108,-0.03995874
109,-0.054614124
110,-0.069135667
111,-0.083525792
112,-0.097786856
113,-0.111921152
114,-0.125930916
115,-0.135902001
116,-0.145776361
117,-0.155565961
118,-0.165272244
119,-0.174896617
120,-0.18444045
121,-0.19390508
122,-0.203291811
123,-0.212601915
124,-0.221836633
125,-0.230997175
126,-0.240084724
127,-0.249100434
128,-0.258045432
129,-0.266920819
130,-0.275727669
131,-0.284467032
132,-0.293139937
133,-0.301747384
134,-0.310290356
135,-0.318769811
136,-0.327186686
137,-0.335541898
138,-0.343836345
139,-0.352070903
140,-0.360246432
141,-0.368363772
142,-0.376423744
143,-0.384427155
144,-0.392374793
145,-0.400267429
146,-0.40810582
147,-0.415890706
148,-0.423622813
149,-0.431302852
150,-0.438931518
151,-0.446509496
152,-0.454037453
153,-0.461516046
154,-0.468945919
155,-0.476327701
156,-0.483662012
157,-0.490949458
158,-0.498190634
159,-0.505386124
160,-0.512536501
161,-0.519642327
162,-0.526704154
163,-0.533722523
164,-0.540697966
165,-0.547631005
166,-0.554522152
167,-0.561371911
168,-0.568180775
169,-0.574949231
170,-0.581677754
171,-0.588366814
172,-0.59501687
173,-0.601628375
174,-0.608201773
175,-0.6147375
176,-0.621235988
177,-0.627697656
178,-0.63412292
179,-0.640512188
180,-0.646865861
181,-0.653184334
182,-0.659467994
183,-0.665717223
184,-0.671932396
185,-0.678113882
186,-0.684262044
187,-0.690377241
188,-0.696459823
189,-0.702510136
190,-0.708528521
191,-0.714515314
192,-0.720470844
193,-0.726395436
194,-0.73228941
195,-0.73815308
196,-0.743986757
197,-0.749790747
198,-0.755565348
199,-0.761310859
200,-0.767027569
201,-0.772715768
202,-0.778375736
203,-0.784007755
204,-0.789612097
205,-0.795189034
206,-0.800738833
207,-0.806261756
208,-0.811758063
209,-0.817228008
210,-0.822671844
211,-0.828089818
212,-0.833482175
213,-0.838849156
214,-0.844190999
215,-0.849507938
216,-0.854800205
217,-0.860068026
218,-0.865311628
219,-0.870531232
220,-0.875727056
221,-0.880899316
222,-0.886048225
223,-0.891173993
224,-0.896276826
225,-0.90135693
226,-0.906414505
227,-0.911449751
228,-0.916462865
229,-0.921454038
230,-0.926419836
231,-0.931359229
232,-0.936277286
233,-0.94117419
234,-0.946050122
235,-0.950905261
236,-0.955739783
237,-0.960553864
238,-0.965347675
239,-0.970121385
240,-0.974875164
241,-0.979609177
242,-0.984323587
243,-0.989018556
244,-0.993694243
245,-0.998350807
246,-1.002988404
247,-1.007607187
248,-1.012207307
249,-1.016788917
250,-1.021352163
251,-1.025897192
252,-1.03042415
253,-1.034933179
254,-1.039424421
255,-1.043898015
256,-1.048354101
257,-1.052792813
258,-1.057214288
259,-1.061618659
260,-1.066006057
261,-1.070376613
262,-1.074730455
263,-1.079067711
264,-1.083388507
265,-1.087692967
266,-1.091981214
267,-1.096253371
268,-1.100509557
269,-1.104749891
270,-1.108974491
271,-1.113183473
272,-1.117376952
273,-1.121555042
274,-1.125717856
275,-1.129865505
276,-1.133998099
277,-1.138115747
278,-1.142218556
279,-1.146306634
280,-1.150380085
281,-1.154439014
282,-1.158483524
283,-1.162513717
284,-1.166529694
285,-1.170531555
286,-1.174519399
287,-1.178493325
288,-1.182453427
289,-1.186399803
290,-1.190332548
291,-1.194251754
292,-1.198157516
293,-1.202049924
294,-1.20592907
295,-1.209795045
296,-1.213647936
297,-1.217487833
298,-1.221314823
299,-1.225128992
300,-1.228930426
301,-1.232719209
302,-1.236495426
303,-1.240259159
304,-1.244010492
305,-1.247749505
306,-1.251476278
307,-1.255190893
308,-1.258893427
309,-1.26258396
310,-1.266262569
311,-1.26992933
312,-1.27358432
313,-1.277227614
314,-1.280859286
315,-1.284479411
316,-1.288088062
317,-1.291685311
318,-1.29527123
319,-1.29884589
320,-1.302409362
321,-1.305961716
322,-1.30950302
323,-1.313033343
324,-1.316552753
325,-1.320061318
326,-1.323559104
327,-1.327046177
328,-1.330522602
329,-1.333988444
330,-1.337443768
331,-1.340888637
332,-1.344323115
333,-1.347747263
334,-1.351161143
335,-1.354564818
336,-1.357958348
337,-1.361341793
338,-1.364715212
339,-1.368078666
340,-1.371432213
341,-1.374775911
342,-1.378109818
343,-1.381433991
344,-1.384748486
345,-1.388053361
346,-1.391348669
347,-1.394634468
348,-1.397910811
349,-1.401177752
350,-1.404435346
351,-1.407683646
352,-1.410922705
353,-1.414152575
354,-1.417373308
355,-1.420584955
356,-1.423787569
357,-1.426981199
358,-1.430165896
359,-1.433341709
360,-1.436508689
361,-1.439666883
362,-1.442816341
363,-1.445957111
364,-1.44908924
365,-1.452212777
366,-1.455327768
367,-1.458434259
368,-1.461532297
369,-1.464621928
370,-1.467703198
371,-1.470776151
372,-1.473840832
373,-1.476897286
374,-1.479945556
375,-1.482985687
376,-1.486017722
377,-1.489041703
378,-1.492057674
379,-1.495065677
380,-1.498065753
381,-1.501057945
382,-1.504042294
383,-1.50701884
384,-1.509987625
385,-1.512948689
386,-1.515902071
387,-1.518847813
388,-1.521785952
389,-1.524716529
390,-1.527639581
391,-1.530555148
392,-1.533463268
393,-1.536363979
394,-1.539257318
395,-1.542143323
396,-1.545022031
397,-1.547893479
398,-1.550757703
399,-1.553614739
400,-1.556464624
401,-1.559307392
402,-1.562143081
403,-1.564971724
404,-1.567793357
405,-1.570608015
406,-1.573415731
407,-1.57621654
408,-1.579010476
409,-1.581797573
410,-1.584577863
411,-1.587351381
412,-1.590118158
413,-1.592878228
414,-1.595631624
415,-1.598378376
416,-1.601118518
417,-1.603852081
418,-1.606579096
419,-1.609292953
420,-1.611997366
421,-1.614695348
422,-1.617386928
423,-1.620072138
424,-1.622751008
425,-1.625423567
426,-1.628089845
427,-1.630749871
428,-1.633403675
429,-1.636051286
430,-1.638692733
431,-1.641328043
432,-1.643957247
433,-1.646580371
434,-1.649197444
435,-1.651808494
436,-1.654413549
437,-1.657012635
438,-1.659605781
439,-1.662193013
440,-1.664774358
441,-1.667349843
442,-1.669919495
443,-1.672483339
444,-1.675041403
445,-1.677593712
446,-1.680140291
447,-1.682681167
448,-1.685216366
449,-1.687745911
450,-1.690269829
451,-1.692788145
452,-1.695300883
453,-1.697808068
454,-1.700309724
455,-1.702805877
456,-1.705296549
457,-1.707781765
458,-1.710261549
459,-1.712735925
460,-1.715204915
461,-1.717668544
462,-1.720126835
463,-1.72257981
464,-1.725027494
465,-1.727469907
466,-1.729907074
467,-1.732339017
468,-1.734765757
469,-1.737187318
470,-1.739603721
471,-1.742014988
472,-1.744421141
473,-1.746822202
474,-1.749218191
475,-1.751609132
476,-1.753995044
477,-1.756375948
478,-1.758751867
479,-1.76112282
480,-1.763488829
481,-1.765849914
482,-1.768206095
483,-1.770557392
484,-1.772903827
485,-1.775245418
486,-1.777582187
487,-1.779914152
488,-1.782241334
489,-1.784563752
490,-1.786881425
491,-1.789194374
492,-1.791502616
493,-1.793806172
494,-1.796105059
495,-1.798399298
496,-1.800688907
497,-1.802973904
498,-1.805254309
499,-1.807530138
500,-1.809801412
501,-1.812068147
502,-1.814330363
503,-1.816588076
504,-1.818841306
505,-1.821090069
506,-1.823334384
507,-1.825574268
508,-1.827809738
509,-1.830040812
510,-1.832267507
511,-1.83448984
512,-1.836707829
513,-1.838921489
514,-1.841130839
515,-1.843335895
516,-1.845536673
517,-1.84773319
518,-1.849925462
519,-1.852113507
520,-1.85429734
521,-1.856476977
522,-1.858652434
523,-1.860823728
524,-1.862990874
525,-1.865153889
526,-1.867312787
527,-1.869467585
528,-1.871618298
529,-1.873764941
530,-1.875907531
531,-1.878046081
532,-1.880180608
533,-1.882311127
534,-1.884437652
535,-1.886560198
536,-1.888678781
537,-1.890793415
538,-1.892904114
539,-1.895010894
540,-1.897113769
541,-1.899212754
542,-1.901307862
543,-1.903399108
544,-1.905486507
545,-1.907570071
546,-1.909649817
547,-1.911725756
548,-1.913797904
549,-1.915866275
550,-1.917930881
551,-1.919991736
552,-1.922048855
553,-1.924102251
