ln(t/ts),H: 123.62 m,H: 123.62 m bhw
-49.04750447276468,-1.7413921483204229,1.3487324122615127e-05
-47.652769327975214,-1.736382735285186,1.6421700066197006e-05
-46.25803418318575,-1.731373322249949,1.9356076009778884e-05
-44.86329903839628,-1.726363909214712,2.2290451953360782e-05
-43.46856389360681,-1.7213544961794751,2.522482789694266e-05
-42.07382874881735,-1.7163450831442382,2.8159203840524537e-05
-40.679093604027884,-1.7113356701090012,3.109357978410642e-05
-39.28435845923842,-1.7063262570737643,3.40279557276883e-05
-37.88962331444895,-1.7013168440385273,3.696233167127019e-05
-36.49488816965948,-1.6963074310032904,3.9896707614852075e-05
-35.10015302487002,-1.6912980179680535,4.283108355843395e-05
-33.705417880080546,-1.6862886049328165,4.576545950201585e-05
-32.31068273529108,-1.6812791918975796,4.869983544559773e-05
-30.915947590501617,-1.6762697788623426,5.1634211389179606e-05
-29.521212445712152,-1.6712603658271057,5.456858733276148e-05
-28.126477300922684,-1.6662509527918687,5.7502963276343374e-05
-26.73174215613322,-1.6612415397566318,6.043733921992525e-05
-25.337007011343754,-1.6562321267213949,6.337171516350712e-05
-23.942271866554286,-1.651222713686158,6.630609110708902e-05
-22.54753672176482,-1.646213300650921,6.924046705067089e-05
-21.152801576975353,-1.641203887615684,7.217484299425278e-05
-19.75806643218589,-1.636194474580447,7.510921893783466e-05
-18.36333128739642,-1.6311850615452101,7.804359488141655e-05
-16.968596142606955,-1.6261756485099732,8.097797082499843e-05
-15.57386099781749,-1.4485670419425023,0.0006286968712889138
-14.179125853028026,-0.9379901761815956,0.020657198737547806
-12.784390708238554,-0.07291068035601807,0.25587707124290476
-11.38965556344909,0.896889863327143,0.8786324907096756
-9.994920418659625,1.7261497092955937,1.6174641793567557
-8.600185273870162,2.465591588840005,2.337700369559326
-8.5,2.5352665354257886,2.5352665354257886
-7.8,2.8821406725334766,2.8821406725334766
-7.2,3.179871375365845,3.179871375365845
-6.5,3.5382434167332892,3.5382434167332892
-5.9,3.8795749601203173,3.8795749601203173
-5.2,4.347935990454927,4.347935990454927
-4.5,4.890752695391421,4.890752695391421
-3.963,5.338910479786253,5.338910479786253
-3.27,5.929813627037678,5.929813627037678
-2.864,6.272671678041425,6.272671678041425
-2.577,6.510355638856438,6.510355638856438
-2.171,6.836256535355108,6.836256535355108
-1.884,7.057703271873132,7.057703271873132
-1.191,7.550521114950152,7.550521114950152
-0.497,7.9688298154617065,7.9688298154617065
-0.274,8.083703712308061,8.083703712308061
-0.051,8.187520826522556,8.187520826522556
0.196,8.28914842900138,8.28914842900138
0.419,8.368540034528383,8.368540034528383
0.642,8.43655519540857,8.43655519540857
0.873,8.49543776451795,8.49543776451795
1.112,8.544966716914962,8.544966716914962
1.335,8.5819659076402,8.5819659076402
1.679,8.624381371438831,8.624381371438831
2.028,8.653344517662411,8.653344517662411
2.275,8.667532686193972,8.667532686193972
3.003,8.690418785119649,8.690418785119649
