ln(t/ts),H: 121.89 m,H: 121.89 m bhw
-49.019225416253065,-1.7405341087774504,1.3511192572189e-05
-47.625464263605444,-1.7355288373531506,1.644820703634886e-05
-46.231703110957824,-1.7305235659288507,1.938522150050872e-05
-44.8379419583102,-1.7255182945045509,2.2322235964668575e-05
-43.44418080566258,-1.7205130230802508,2.5259250428828435e-05
-42.05041965301496,-1.715507751655951,2.8196264892988294e-05
-40.65665850036734,-1.710502480231651,3.1133279357148154e-05
-39.26289734771972,-1.7054972088073512,3.4070293821308013e-05
-37.8691361950721,-1.7004919373830514,3.700730828546787e-05
-36.47537504242448,-1.6954866659587515,3.994432274962773e-05
-35.08161388977686,-1.6904813945344517,4.2881337213787586e-05
-33.68785273712924,-1.6854761231101518,4.581835167794745e-05
-32.29409158448162,-1.6804708516858518,4.8755366142107305e-05
-30.900330431833996,-1.675465580261552,5.169238060626717e-05
-29.506569279186376,-1.670460308837252,5.462939507042704e-05
-28.112808126538756,-1.6654550374129522,5.756640953458689e-05
-26.719046973891135,-1.6604497659886523,6.050342399874676e-05
-25.325285821243515,-1.6554444945643525,6.344043846290661e-05
-23.931524668595895,-1.6504392231400526,6.637745292706648e-05
-22.537763515948274,-1.6454339517157526,6.931446739122633e-05
-21.144002363300654,-1.6404286802914527,7.225148185538618e-05
-19.750241210653034,-1.6354234088671529,7.518849631954605e-05
-18.356480058005413,-1.630418137442853,7.812551078370591e-05
-16.96271890535779,-1.6254128660185532,8.106252524786578e-05
-15.568957752710169,-1.4527905326225294,0.0006063177565362506
-14.175196600062549,-0.9495351797972128,0.019493956870876916
-12.781435447414928,-0.090359766838902,0.24784817400060472
-11.387674294767308,0.8798821631515185,0.864948263711182
-9.993913142119688,1.7111130246408284,1.6031577310220728
-8.600151989472067,2.4510273338147375,2.323305299421919
-8.5,2.521530327592564,2.521530327592564
-7.8,2.8683842936571287,2.8683842936571287
-7.2,3.1660234543458348,3.1660234543458348
-6.5,3.523386548587589,3.523386548587589
-5.9,3.862267968906323,3.862267968906323
-5.2,4.326983055383963,4.326983055383963
-4.5,4.867064253211824,4.867064253211824
-3.963,5.31400515542779,5.31400515542779
-3.27,5.904139030704602,5.904139030704602
-2.864,6.2468028038628045,6.2468028038628045
-2.577,6.484419778387538,6.484419778387538
-2.171,6.810294172887032,6.810294172887032
-1.884,7.031754349846411,7.031754349846411
-1.191,7.524666977855078,7.524666977855078
-0.497,7.943109117324688,7.943109117324688
-0.274,8.058028707069708,8.058028707069708
-0.051,8.161890595583426,8.161890595583426
0.196,8.263566131387634,8.263566131387634
0.419,8.342998400932926,8.342998400932926
0.642,8.411051084501114,8.411051084501114
0.873,8.46996836980756,8.46996836980756
1.112,8.519528341114013,8.519528341114013
1.335,8.556551967522445,8.556551967522445
1.679,8.598996862029882,8.598996862029882
2.028,8.627981216645765,8.627981216645765
2.275,8.642180190241328,8.642180190241328
3.003,8.665084417311686,8.665084417311686
