Time (hr),Time (month),Q (Rejection) (w) (before time),Q (Rejection) (W/m) (before time),Tb (C),GHE ExFT (C)
1,0.0013440860215053765,12.029255081203965,0.05094007298637344,6.1,0.0
2,0.002688172043010753,12.003719960105505,0.050831939862278006,7.111395509666103,5.310184810038993
3,0.004032258064516129,12.308439071880482,0.052122328476483584,6.67700763540301,4.879620458764508
4,0.005376344086021506,11.911282821729072,0.050440497953052506,6.4327512528782,4.589736701908965
5,0.006720430107526882,14.69665383114927,0.06223565912938302,6.196853207068934,4.413307183649197
6,0.008064516129032258,13.144629170784771,0.055663327846862225,6.289831876169122,4.089215965151931
7,0.009408602150537635,13.998693854457986,0.05928002040410769,5.946010388476321,3.9777882047067754
8,0.010752688172043012,11.564686111352621,0.04897277101533042,5.925076737200493,3.828970454538611
9,0.012096774193548387,10.887154231540105,0.046103638789331436,5.605549421103066,3.873901349715379
10,0.013440860215053764,9.307892108670583,0.03941596550777551,5.541184206368269,3.910986944945003
11,0.01478494623655914,9.180046269037618,0.03887457899980435,5.406439846237355,4.012714736582916
12,0.016129032258064516,8.442251503432733,0.03575025260094013,5.436792477128056,4.0622104725699195
13,0.01747311827956989,8.504386964772323,0.036013376536239025,5.39198003027939,4.127872349938792
14,0.01881720430107527,8.399352499987316,0.03556858895245978,5.426645449763914,4.153233863484368
15,0.020161290322580645,10.095565477487794,0.04275151194237282,5.425648867258525,4.16796470553879
16,0.021505376344086023,10.031897908882298,0.0424819000196282,5.571205597720461,4.059537548944069
17,0.0228494623655914,12.179231359122266,0.05157517486856066,5.500932277050627,3.9987975455924993
18,0.024193548387096774,12.279669502109549,0.052000498490002725,5.6383279327684885,3.814660408121615
19,0.025537634408602152,14.18867515543054,0.06008453084737775,5.5343914220743,3.695684707005565
20,0.026881720430107527,13.42840948325901,0.056865047299309544,5.612482365778728,3.4879290720815956
21,0.028225806451612902,15.09363984716002,0.06391676876532011,5.416501420806814,3.4057871515571954
22,0.02956989247311828,14.352099930460694,0.06077658284158856,5.489381794325852,3.2293228459124226
23,0.030913978494623656,15.956216237866053,0.06756950569726404,5.309708070829966,3.160684230005738
24,0.03225806451612903,14.399935723985147,0.06097915222739402,5.384755143060119,2.9955375880914827
25,0.033602150537634407,15.879781108711326,0.0672458272124717,5.145566253935224,2.989379680045668
26,0.03494623655913978,15.074403389265846,0.06383530847850155,5.245540018091432,2.8677675419353656
27,0.036290322580645164,17.083676951433464,0.07234394356982467,5.093638798685705,2.836460237590361
28,0.03763440860215054,16.65741066322981,0.07053884128492481,5.227148020124798,2.669109180132453
29,0.038978494623655914,18.735629052363272,0.07933943581130559,5.0836140407116,2.589402544475765
30,0.04032258064516129,52.252688537922715,0.2212735327239911,5.194724317656207,2.3893290304541277
31,0.041666666666666664,32.154335189604865,0.13616339252345885,7.882770525275765,0.05866994353223386
32,0.043010752688172046,16.238123974793073,0.0687632953872777,4.893196477320396,0.0785398596043698
33,0.04435483870967742,8.483448165471582,0.03592470737448076,3.445169278486154,1.013740029723276
34,0.0456989247311828,5.618237344083531,0.023791449963478525,3.2170117273676926,1.9467354299388056
35,0.04704301075268817,5.019353637254277,0.02125536775969349,3.461328731504077,2.620077203550359
36,0.04838709677419355,5.35454466020675,0.022674795235319622,3.813624373339679,3.062047204545468
37,0.04973118279569892,3.2785393149018187,0.013883572246360418,4.152201964159521,3.350434683601504
38,0.051075268817204304,2.302416752377958,0.009750003355938763,4.167751299426581,3.676836437842463
39,0.05241935483870968,2.11924481703166,0.00897432841242748,4.2906128637689145,3.945858540962684
