ln(t/ts),H: 118.07 m,H: 118.07 m bhw
-48.955657028412894,-1.7386911284875912,1.3562621366190414e-05
-47.564091137794115,-1.7336951215497094,1.6505091358183163e-05
-46.172525247175344,-1.7286991146118276,1.9447561350175895e-05
-44.780959356556565,-1.7237031076739457,2.239003134216864e-05
-43.38939346593779,-1.7187071007360641,2.5332501334161373e-05
-41.997827575319015,-1.7137110937981823,2.8274971326154126e-05
-40.60626168470024,-1.7087150868603005,3.121744131814686e-05
-39.214695794081464,-1.7037190799224187,3.4159911310139604e-05
-37.82312990346269,-1.6987230729845368,3.7102381302132336e-05
-36.431564012843914,-1.693727066046655,4.004485129412509e-05
-35.03999812222514,-1.6887310591087734,4.2987321286117814e-05
-33.648432231606364,-1.6837350521708916,4.592979127811057e-05
-32.256866340987585,-1.6787390452330098,4.887226127010332e-05
-30.865300450368814,-1.673743038295128,5.1814731262096045e-05
-29.47373455975004,-1.6687470313572461,5.4757201254088784e-05
-28.082168669131264,-1.6637510244193643,5.769967124608152e-05
-26.69060277851249,-1.6587550174814825,6.064214123807426e-05
-25.299036887893713,-1.6537590105436009,6.358461123006701e-05
-23.907470997274938,-1.648763003605719,6.652708122205975e-05
-22.515905106656163,-1.6437669966678372,6.946955121405249e-05
-21.124339216037388,-1.6387709897299554,7.241202120604523e-05
-19.732773325418613,-1.6337749827920736,7.535449119803797e-05
-18.341207434799838,-1.6287789758541917,7.829696119003071e-05
-16.949641544181063,-1.6237829689163101,8.123943118202345e-05
-15.558075653562284,-1.4623892398658611,0.0005555764395004247
-14.166509762943512,-0.9750205292587749,0.017143318183150763
-12.774943872324734,-0.12953847220790282,0.2302948219195266
-11.383377981705962,0.841330453458563,0.8342272005544574
-9.991812091087183,1.677102621693483,1.5708766906373015
-8.600246200468415,2.4181608765476486,2.290838968350431
-8.5,2.4901740732783733,2.4901740732783733
-7.8,2.8369716244909586,2.8369716244909586
-7.2,3.1344155372720337,3.1344155372720337
-6.5,3.4896848154466347,3.4896848154466347
-5.9,3.823412177303211,3.823412177303211
-5.2,4.2801885180784165,4.2801885180784165
-4.5,4.813943879434433,4.813943879434433
-3.963,5.25787156115947,5.25787156115947
-3.27,5.845958168647475,5.845958168647475
-2.864,6.188055902059326,6.188055902059326
-2.577,6.425456230024322,6.425456230024322
-2.171,6.751208091961839,6.751208091961839
-1.884,6.972671004544431,6.972671004544431
-1.191,7.465771319634474,7.465771319634474
-0.497,7.884521123774585,7.884521123774585
-0.274,7.999549479155405,7.999549479155405
-0.051,8.103518996273863,8.103518996273863
0.196,8.205310596382057,8.205310596382057
0.419,8.284841912674732,8.284841912674732
0.642,8.352986302221893,8.352986302221893
0.873,8.41198871756854,8.41198871756854
1.112,8.461624961293799,8.461624961293799
1.335,8.498708770164942,8.498708770164942
1.679,8.54122628141201,8.54122628141201
2.028,8.570263022471995,8.570263022471995
2.275,8.584488698415434,8.584488698415434
3.003,8.607437735180806,8.607437735180806
